time,gaze,,touch,,l_palm,,,l_thumb,,,l_index,,,l_middle,,,l_ring,,,l_pinky,,,r_palm,,,r_thumb,,,r_index,,,r_middle,,,r_ring,,,r_pinky,,,
23.37812,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.03810, 0.00867, 0.23319),(-0.00743, -0.00236, 0.29043),(-0.01359, 0.07783, 0.28280),(-0.00047, 0.07446, 0.29591),(0.02423, 0.09106, 0.25600),(0.04595, 0.09342, 0.23012),
23.39412,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.00300, -0.02643, 0.26571),(-0.01007, 0.05937, 0.21749),(-0.05387, 0.04165, 0.29944),(-0.06218, 0.02408, 0.33278),(-0.06720, -0.02578, 0.36737),(-0.06408, -0.08088, 0.37222),
23.4118,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.00061, -0.02251, 0.27589),(-0.03402, 0.05112, 0.25838),(-0.04531, 0.03628, 0.33342),(-0.05130, 0.00824, 0.35538),(-0.04665, -0.02593, 0.35699),(-0.03829, -0.06381, 0.34094),
23.42754,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.00769, -0.02765, 0.28603),(-0.04400, 0.04843, 0.26824),(-0.05245, 0.02989, 0.34601),(-0.05889, -0.00033, 0.36740),(-0.05413, -0.03508, 0.36751),(-0.04586, -0.07296, 0.34988),
23.44462,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.00118, -0.03237, 0.27496),(-0.04396, 0.03246, 0.25146),(-0.04908, 0.02384, 0.33260),(-0.05457, -0.00003, 0.35130),(-0.05068, -0.02964, 0.35246),(-0.04086, -0.06599, 0.33961),
23.47807,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.00042, -0.03818, 0.27298),(-0.04827, 0.02483, 0.25302),(-0.05249, 0.01381, 0.33545),(-0.05837, -0.01031, 0.35102),(-0.05469, -0.03986, 0.35001),(-0.04506, -0.07536, 0.33428),
23.51152,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.00317, -0.03902, 0.27323),(-0.05283, 0.02190, 0.25190),(-0.05643, 0.01418, 0.33411),(-0.06161, -0.00932, 0.35037),(-0.05680, -0.03900, 0.35085),(-0.04628, -0.07536, 0.33631),
23.52834,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.00351, -0.03796, 0.27331),(-0.05183, 0.02249, 0.25438),(-0.05941, 0.01269, 0.33338),(-0.06445, -0.01022, 0.34937),(-0.05889, -0.03962, 0.35019),(-0.04825, -0.07585, 0.33476),
23.5622,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.00337, -0.03766, 0.27187),(-0.05363, 0.01971, 0.25553),(-0.05977, 0.01222, 0.33243),(-0.06363, -0.00999, 0.34873),(-0.05720, -0.03927, 0.34988),(-0.04582, -0.07555, 0.33500),
23.57988,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.00337, -0.03766, 0.27187),(-0.05363, 0.01971, 0.25553),(-0.05977, 0.01222, 0.33243),(-0.06363, -0.00999, 0.34873),(-0.05720, -0.03927, 0.34988),(-0.04582, -0.07555, 0.33500),
23.61249,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.00397, -0.03575, 0.26793),(-0.05392, 0.02146, 0.25404),(-0.06253, 0.01144, 0.32855),(-0.06603, -0.01049, 0.34399),(-0.05853, -0.03983, 0.34472),(-0.04492, -0.07559, 0.33055),
23.62926,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.00411, -0.03542, 0.26704),(-0.05409, 0.02174, 0.25324),(-0.06269, 0.01173, 0.32768),(-0.06616, -0.01018, 0.34310),(-0.05863, -0.03952, 0.34383),(-0.04496, -0.07527, 0.32970),
23.66324,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.00822, -0.04076, 0.26598),(-0.05951, 0.01323, 0.25249),(-0.07317, 0.00081, 0.32444),(-0.07492, -0.02028, 0.33998),(-0.06519, -0.04873, 0.34086),(-0.04762, -0.08250, 0.32793),
23.67929,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.00822, -0.04076, 0.26598),(-0.05951, 0.01323, 0.25249),(-0.07317, 0.00081, 0.32444),(-0.07492, -0.02028, 0.33998),(-0.06519, -0.04873, 0.34086),(-0.04762, -0.08250, 0.32793),
23.71301,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.01311, -0.04069, 0.26396),(-0.06895, 0.00644, 0.25123),(-0.08270, -0.00549, 0.32288),(-0.08292, -0.02677, 0.33785),(-0.07067, -0.05342, 0.33837),(-0.04983, -0.08352, 0.32589),
23.7463,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.01852, -0.03728, 0.26023),(-0.07347, 0.00642, 0.24314),(-0.09018, 0.00003, 0.31496),(-0.09096, -0.01829, 0.33119),(-0.07795, -0.04389, 0.33549),(-0.05688, -0.07304, 0.32642),
23.7801,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.01902, -0.03644, 0.26374),(-0.07754, 0.00256, 0.25180),(-0.08891, -0.00510, 0.32449),(-0.08953, -0.02463, 0.33813),(-0.07777, -0.04953, 0.33721),(-0.05584, -0.07508, 0.32674),
23.81235,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.02113, -0.03722, 0.25814),(-0.07771, -0.00649, 0.24001),(-0.09452, 0.00071, 0.30986),(-0.09767, -0.01600, 0.32471),(-0.08611, -0.03989, 0.32876),(-0.06447, -0.06559, 0.32335),
23.83096,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.01692, -0.03616, 0.25560),(-0.07714, -0.01410, 0.24588),(-0.08786, -0.00571, 0.31572),(-0.08991, -0.02403, 0.32801),(-0.07763, -0.04735, 0.32830),(-0.05501, -0.07046, 0.31966),
23.86334,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.02387, -0.03541, 0.26135),(-0.08367, -0.02211, 0.24581),(-0.10059, -0.00383, 0.31232),(-0.10411, -0.02055, 0.32483),(-0.09217, -0.04279, 0.32637),(-0.06809, -0.06390, 0.32288),
23.89767,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.02340, -0.03949, 0.27074),(-0.08736, -0.03535, 0.25742),(-0.10000, -0.01087, 0.32395),(-0.10094, -0.02827, 0.33723),(-0.08830, -0.05108, 0.33622),(-0.06272, -0.06789, 0.33328),
23.92815,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.01318, -0.03244, 0.27109),(-0.07841, -0.04148, 0.25684),(-0.09534, -0.01091, 0.31672),(-0.09214, -0.02147, 0.33490),(-0.07465, -0.03790, 0.34180),(-0.04819, -0.05207, 0.34012),
23.96447,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(-0.00302, -0.02544, 0.28140),(-0.06651, -0.03590, 0.26498),(-0.08689, -0.00375, 0.32103),(-0.08526, -0.01205, 0.33995),(-0.06778, -0.02528, 0.35029),(-0.04225, -0.04046, 0.34960),
23.99661,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.00774, -0.01276, 0.29087),(-0.05740, -0.02166, 0.28641),(-0.06864, 0.01558, 0.34044),(-0.06656, 0.00256, 0.35544),(-0.04957, -0.01348, 0.36241),(-0.02388, -0.02665, 0.36126),
24.03067,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.02708, 0.00015, 0.30185),(-0.03801, 0.00795, 0.28867),(-0.04885, 0.03693, 0.34388),(-0.05148, 0.02137, 0.35649),(-0.03824, 0.00050, 0.36357),(-0.01436, -0.01521, 0.36737),
24.06321,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.04578, 0.01476, 0.31311),(-0.01866, 0.03378, 0.31020),(-0.01735, 0.05927, 0.36913),(-0.02188, 0.03875, 0.37706),(-0.00965, 0.01642, 0.38027),(0.01348, 0.00071, 0.38116),
24.09728,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.05661, 0.02478, 0.31309),(-0.00148, 0.05492, 0.30165),(-0.00439, 0.07724, 0.36347),(-0.01455, 0.05851, 0.37085),(-0.00703, 0.03432, 0.37573),(0.01200, 0.01214, 0.37629),
24.13036,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06560, 0.03344, 0.31432),(0.01705, 0.07522, 0.30890),(0.01540, 0.08946, 0.37116),(0.00480, 0.07665, 0.38117),(0.00836, 0.05257, 0.38482),(0.02115, 0.02687, 0.37875),
24.16338,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07555, 0.04199, 0.31820),(0.03449, 0.09023, 0.32358),(0.04068, 0.10082, 0.38278),(0.03073, 0.08893, 0.39236),(0.03096, 0.06489, 0.39296),(0.04046, 0.04038, 0.38520),
24.19687,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06749, 0.04468, 0.31945),(0.03041, 0.09409, 0.31996),(0.02504, 0.10098, 0.38172),(0.01365, 0.09064, 0.38998),(0.01374, 0.06726, 0.39104),(0.02034, 0.04188, 0.38004),
24.23012,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06318, 0.04515, 0.31746),(0.03152, 0.09585, 0.32349),(0.03394, 0.10355, 0.38539),(0.02064, 0.09415, 0.39247),(0.01876, 0.07198, 0.39206),(0.02550, 0.04775, 0.38349),
24.26394,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.04104, 0.03450, 0.31205),(0.00217, 0.07901, 0.31245),(-0.00805, 0.08470, 0.37213),(-0.01705, 0.07577, 0.38045),(-0.01372, 0.05561, 0.38165),(-0.00056, 0.03422, 0.37619),
24.29776,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.02748, 0.02577, 0.30579),(-0.02115, 0.06148, 0.29964),(-0.03876, 0.06570, 0.35767),(-0.04736, 0.05470, 0.36390),(-0.04029, 0.03502, 0.36572),(-0.02267, 0.01620, 0.36238),
24.3299,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.01553, 0.01737, 0.30170),(-0.03656, 0.04993, 0.29371),(-0.05349, 0.05581, 0.35008),(-0.06177, 0.04334, 0.35487),(-0.05493, 0.02187, 0.35450),(-0.03649, 0.00417, 0.35362),
24.36326,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.01008, 0.00975, 0.29501),(-0.04604, 0.03078, 0.28192),(-0.06770, 0.04369, 0.33532),(-0.07599, 0.02776, 0.33820),(-0.06626, 0.00694, 0.34066),(-0.04623, -0.00968, 0.34021),
24.3974,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.01140, 0.00380, 0.29833),(-0.04672, 0.02417, 0.28882),(-0.06314, 0.03972, 0.34271),(-0.07067, 0.02287, 0.34643),(-0.06112, 0.00052, 0.34703),(-0.04146, -0.01670, 0.34521),
24.43068,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.01543, -0.00215, 0.30464),(-0.04323, 0.01946, 0.29539),(-0.05728, 0.03569, 0.35138),(-0.06615, 0.01648, 0.35269),(-0.05605, -0.00548, 0.35521),(-0.03650, -0.02314, 0.35225),
24.45929,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.01709, -0.00407, 0.30397),(-0.04175, 0.01601, 0.28968),(-0.05935, 0.03138, 0.34548),(-0.06849, 0.01144, 0.34625),(-0.05799, -0.01017, 0.35043),(-0.03795, -0.02795, 0.34745),
24.49262,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.01761, -0.00709, 0.31239),(-0.04217, 0.01222, 0.30713),(-0.05379, 0.02828, 0.36026),(-0.06065, 0.01064, 0.36471),(-0.04964, -0.01089, 0.36673),(-0.02979, -0.02712, 0.36344),
24.49604,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.01761, -0.00709, 0.31239),(-0.04217, 0.01222, 0.30713),(-0.05379, 0.02828, 0.36026),(-0.06065, 0.01064, 0.36471),(-0.04964, -0.01089, 0.36673),(-0.02979, -0.02712, 0.36344),
24.52676,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.01949, -0.01134, 0.30910),(-0.03905, 0.00686, 0.29619),(-0.05682, 0.02108, 0.35031),(-0.06474, 0.00596, 0.35459),(-0.05422, -0.01550, 0.35823),(-0.03407, -0.03261, 0.35574),
24.54469,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.02107, -0.01048, 0.31153),(-0.03932, 0.00750, 0.30775),(-0.04914, 0.02093, 0.36278),(-0.05501, 0.00494, 0.36838),(-0.04336, -0.01710, 0.36820),(-0.02269, -0.03146, 0.36502),
24.56288,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.02193, -0.01241, 0.30791),(-0.03700, 0.00415, 0.29862),(-0.05149, 0.01998, 0.35529),(-0.05981, 0.00198, 0.35714),(-0.04837, -0.02038, 0.35739),(-0.02733, -0.03433, 0.35614),
24.58076,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.02290, -0.01383, 0.30660),(-0.03580, 0.00238, 0.29655),(-0.05092, 0.01866, 0.35363),(-0.05966, 0.00022, 0.35476),(-0.04820, -0.02224, 0.35489),(-0.02705, -0.03594, 0.35404),
24.59686,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.02290, -0.01383, 0.30660),(-0.03580, 0.00238, 0.29655),(-0.05092, 0.01866, 0.35363),(-0.05966, 0.00022, 0.35476),(-0.04820, -0.02224, 0.35489),(-0.02705, -0.03594, 0.35404),
24.61441,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.02786, -0.01064, 0.30768),(-0.03296, 0.00063, 0.30855),(-0.03957, 0.01810, 0.36625),(-0.04518, -0.00084, 0.37069),(-0.03142, -0.02751, 0.36174),(-0.00990, -0.03639, 0.35978),
24.62991,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.02698, -0.01288, 0.30577),(-0.03297, -0.00369, 0.30015),(-0.04482, 0.01853, 0.35708),(-0.05271, -0.00385, 0.35809),(-0.03715, -0.03072, 0.34974),(-0.01603, -0.03879, 0.35030),
24.64419,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.02774, -0.01340, 0.30503),(-0.03219, -0.00440, 0.29925),(-0.04419, 0.01809, 0.35616),(-0.05215, -0.00448, 0.35704),(-0.03647, -0.03144, 0.34856),(-0.01535, -0.03937, 0.34925),
24.66052,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.03362, -0.01129, 0.30197),(-0.02687, -0.01163, 0.30623),(-0.03282, 0.01815, 0.36341),(-0.03834, -0.01416, 0.36220),(-0.01643, -0.04028, 0.34828),(0.00434, -0.04318, 0.34894),
24.677,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.03362, -0.01129, 0.30197),(-0.02687, -0.01163, 0.30623),(-0.03282, 0.01815, 0.36341),(-0.03834, -0.01416, 0.36220),(-0.01643, -0.04028, 0.34828),(0.00434, -0.04318, 0.34894),
24.69409,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.03932, -0.01413, 0.29632),(-0.01936, -0.03022, 0.30060),(-0.03362, 0.00969, 0.35338),(-0.03186, -0.03379, 0.34997),(-0.00044, -0.05309, 0.33617),(0.01922, -0.05087, 0.33775),
24.71127,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.04148, -0.01564, 0.29929),(-0.01474, -0.03918, 0.31311),(-0.02620, 0.01122, 0.36367),(-0.01552, -0.03782, 0.35939),(0.01686, -0.05729, 0.33961),(0.03368, -0.05060, 0.34475),
24.72773,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.04380, -0.01660, 0.29892),(-0.01223, -0.04098, 0.31337),(-0.02365, 0.01032, 0.36371),(-0.01227, -0.03935, 0.35932),(0.02040, -0.05869, 0.33913),(0.03702, -0.05159, 0.34452),
24.7438,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.04766, -0.02205, 0.29867),(-0.00373, -0.05667, 0.31597),(-0.02714, -0.00484, 0.36012),(0.01452, -0.06719, 0.33669),(0.03655, -0.06493, 0.33830),(0.05153, -0.05432, 0.34183),
24.76084,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.05362, -0.02730, 0.30730),(0.00464, -0.06144, 0.33027),(-0.01512, -0.01530, 0.37527),(0.03099, -0.07127, 0.34613),(0.05118, -0.06748, 0.34355),(0.06439, -0.05641, 0.34721),
24.77748,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.05362, -0.02730, 0.30730),(0.00464, -0.06144, 0.33027),(-0.01512, -0.01530, 0.37527),(0.03099, -0.07127, 0.34613),(0.05118, -0.06748, 0.34355),(0.06439, -0.05641, 0.34721),
24.79416,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06649, -0.03526, 0.31000),(0.02060, -0.07048, 0.33486),(-0.00079, -0.02718, 0.37939),(0.05083, -0.07983, 0.34213),(0.06869, -0.07543, 0.34111),(0.08074, -0.06399, 0.34355),
24.81101,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07247, -0.03926, 0.31199),(0.02683, -0.07461, 0.33708),(0.00534, -0.03154, 0.38156),(0.05752, -0.08397, 0.34364),(0.07517, -0.07940, 0.34274),(0.08711, -0.06791, 0.34510),
24.82737,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07432, -0.03614, 0.31824),(0.03255, -0.07391, 0.34716),(0.01614, -0.03064, 0.39567),(0.06397, -0.08234, 0.34428),(0.08092, -0.07857, 0.34146),(0.09257, -0.06734, 0.34328),
24.84394,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08232, -0.03518, 0.32042),(0.04320, -0.07674, 0.35128),(0.02647, -0.03876, 0.39697),(0.06017, -0.08061, 0.37068),(0.08893, -0.07879, 0.34517),(0.10025, -0.06662, 0.34599),
24.86119,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08871, -0.03576, 0.32340),(0.05000, -0.07780, 0.35461),(0.03338, -0.04038, 0.40013),(0.06562, -0.08118, 0.37585),(0.09551, -0.07955, 0.34802),(0.10678, -0.06728, 0.34871),
24.87734,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08871, -0.03576, 0.32340),(0.05000, -0.07780, 0.35461),(0.03338, -0.04038, 0.40013),(0.06562, -0.08118, 0.37585),(0.09551, -0.07955, 0.34802),(0.10678, -0.06728, 0.34871),
24.8943,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08586, -0.03326, 0.33722),(0.04892, -0.07966, 0.37130),(0.04126, -0.05322, 0.41481),(0.05603, -0.06097, 0.42468),(0.10283, -0.07491, 0.35736),(0.11134, -0.06058, 0.35739),
24.91073,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08618, -0.03319, 0.34332),(0.04990, -0.08029, 0.37803),(0.04294, -0.05430, 0.42120),(0.05637, -0.05738, 0.43466),(0.10496, -0.07396, 0.36292),(0.11294, -0.05933, 0.36297),
24.92728,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08492, -0.03592, 0.34626),(0.04498, -0.08382, 0.37914),(0.03699, -0.05169, 0.42703),(0.05890, -0.06511, 0.43470),(0.10500, -0.07544, 0.36216),(0.11321, -0.06136, 0.36318),
24.94406,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08460, -0.03701, 0.35128),(0.04441, -0.08512, 0.38409),(0.03644, -0.05245, 0.43240),(0.05897, -0.06604, 0.44016),(0.10516, -0.07624, 0.36670),(0.11328, -0.06215, 0.36782),
24.96101,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08050, -0.03964, 0.35420),(0.03774, -0.08276, 0.38828),(0.02913, -0.04930, 0.43455),(0.09261, -0.09272, 0.37003),(0.10100, -0.07316, 0.36654),(0.10959, -0.06105, 0.36909),
24.97738,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08050, -0.03964, 0.35420),(0.03774, -0.08276, 0.38828),(0.02913, -0.04930, 0.43455),(0.09261, -0.09272, 0.37003),(0.10100, -0.07316, 0.36654),(0.10959, -0.06105, 0.36909),
24.99388,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07030, -0.05302, 0.36113),(0.03480, -0.09767, 0.39588),(0.02012, -0.06506, 0.44312),(0.08134, -0.09563, 0.37492),(0.09349, -0.08212, 0.36598),(0.10217, -0.07058, 0.37018),
25.01084,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07061, -0.05320, 0.35855),(0.03648, -0.09568, 0.39517),(0.01336, -0.05710, 0.43873),(0.08025, -0.09631, 0.37784),(0.09317, -0.08199, 0.36578),(0.10150, -0.06970, 0.36902),
25.02841,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06823, -0.05644, 0.35991),(0.03441, -0.09873, 0.39674),(0.01032, -0.05960, 0.43998),(0.07804, -0.09949, 0.37905),(0.09082, -0.08503, 0.36711),(0.09912, -0.07269, 0.37032),
25.04438,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06859, -0.05736, 0.35862),(0.03974, -0.10394, 0.39600),(0.01232, -0.06062, 0.44040),(0.08212, -0.10034, 0.37685),(0.09335, -0.08720, 0.36872),(0.09997, -0.07248, 0.37004),
25.06129,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06814, -0.05837, 0.36036),(0.03828, -0.10406, 0.39759),(0.00888, -0.05679, 0.44013),(0.07987, -0.10134, 0.37947),(0.09183, -0.09062, 0.37463),(0.09838, -0.07491, 0.37446),
25.07827,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06814, -0.05837, 0.36036),(0.03828, -0.10406, 0.39759),(0.00888, -0.05679, 0.44013),(0.07987, -0.10134, 0.37947),(0.09183, -0.09062, 0.37463),(0.09838, -0.07491, 0.37446),
25.09171,(NaN, NaN),(967.0, 527.0),,,,,,,,,,,,,,,,,,,(0.06924, -0.05882, 0.36312),(0.03832, -0.10584, 0.39903),(0.00965, -0.05623, 0.44263),(0.07861, -0.10189, 0.38443),(0.09193, -0.09316, 0.38038),(0.09886, -0.07727, 0.37963),
25.10857,(NaN, NaN),(967.0, 527.0),,,,,,,,,,,,,,,,,,,(0.06895, -0.05986, 0.36257),(0.03831, -0.10600, 0.40010),(0.00980, -0.05398, 0.44226),(0.07815, -0.10330, 0.38722),(0.09153, -0.09442, 0.38290),(0.09857, -0.07867, 0.38160),
25.12574,(NaN, NaN),(969.0, 526.0),,,,,,,,,,,,,,,,,,,(0.06888, -0.06074, 0.36288),(0.03826, -0.10670, 0.40084),(0.00979, -0.05361, 0.44258),(0.07784, -0.10432, 0.38880),(0.09133, -0.09557, 0.38453),(0.09844, -0.07983, 0.38297),
25.14309,(NaN, NaN),(969.0, 526.0),,,,,,,,,,,,,,,,,,,(0.06951, -0.06012, 0.36205),(0.03852, -0.10701, 0.39932),(0.01084, -0.05385, 0.44208),(0.07770, -0.10503, 0.38954),(0.09154, -0.09582, 0.38482),(0.09895, -0.08035, 0.38382),
25.17654,(NaN, NaN),(969.0, 526.0),,,,,,,,,,,,,,,,,,,(0.06788, -0.05954, 0.36182),(0.03516, -0.10627, 0.39841),(0.00746, -0.05267, 0.44017),(0.07418, -0.10567, 0.39429),(0.08850, -0.09577, 0.38894),(0.09633, -0.08042, 0.38810),
25.17894,(NaN, NaN),(969.0, 526.0),,,,,,,,,,,,,,,,,,,(0.06788, -0.05954, 0.36182),(0.03516, -0.10627, 0.39841),(0.00746, -0.05267, 0.44017),(0.07418, -0.10567, 0.39429),(0.08850, -0.09577, 0.38894),(0.09633, -0.08042, 0.38810),
25.19523,(NaN, NaN),(969.0, 526.0),,,,,,,,,,,,,,,,,,,(0.06885, -0.05822, 0.36178),(0.03582, -0.10461, 0.39874),(0.00982, -0.05170, 0.44120),(0.07449, -0.10446, 0.39463),(0.08906, -0.09456, 0.38833),(0.09725, -0.07970, 0.38773),
25.2117,(NaN, NaN),(969.0, 526.0),,,,,,,,,,,,,,,,,,,(0.06904, -0.05752, 0.36169),(0.03584, -0.10384, 0.39870),(0.01022, -0.05103, 0.44125),(0.07441, -0.10387, 0.39496),(0.08908, -0.09393, 0.38841),(0.09737, -0.07919, 0.38788),
25.23028,(NaN, NaN),(969.0, 526.0),,,,,,,,,,,,,,,,,,,(0.06861, -0.05822, 0.36104),(0.03596, -0.10420, 0.39800),(0.00858, -0.05286, 0.43956),(0.07395, -0.10307, 0.39323),(0.08863, -0.09418, 0.38802),(0.09664, -0.07942, 0.38781),
25.24882,(NaN, NaN),(969.0, 526.0),,,,,,,,,,,,,,,,,,,(0.06949, -0.05756, 0.36149),(0.03734, -0.10367, 0.39861),(0.01132, -0.05365, 0.44140),(0.07528, -0.10284, 0.39332),(0.08994, -0.09373, 0.38727),(0.09799, -0.07913, 0.38731),
25.26698,(NaN, NaN),(969.0, 526.0),,,,,,,,,,,,,,,,,,,(0.06996, -0.05714, 0.36159),(0.03795, -0.10325, 0.39877),(0.01222, -0.05369, 0.44182),(0.07583, -0.10244, 0.39331),(0.09050, -0.09334, 0.38709),(0.09855, -0.07878, 0.38723),
25.28428,(NaN, NaN),(972.0, 528.0),,,,,,,,,,,,,,,,,,,(0.06992, -0.05719, 0.36168),(0.03851, -0.10316, 0.39846),(0.01045, -0.05501, 0.44058),(0.07525, -0.10229, 0.39365),(0.09020, -0.09314, 0.38697),(0.09804, -0.07874, 0.38763),
25.30128,(NaN, NaN),(975.0, 527.0),,,,,,,,,,,,,,,,,,,(0.07016, -0.05697, 0.36177),(0.03886, -0.10292, 0.39851),(0.01054, -0.05506, 0.44056),(0.07543, -0.10206, 0.39376),(0.09043, -0.09290, 0.38699),(0.09824, -0.07852, 0.38773),
25.31865,(NaN, NaN),(976.0, 527.0),,,,,,,,,,,,,,,,,,,(0.07016, -0.05697, 0.36177),(0.03886, -0.10292, 0.39851),(0.01054, -0.05506, 0.44056),(0.07543, -0.10206, 0.39376),(0.09043, -0.09290, 0.38699),(0.09824, -0.07852, 0.38773),
25.33691,(NaN, NaN),(978.0, 526.0),,,,,,,,,,,,,,,,,,,(0.07016, -0.05592, 0.36200),(0.03993, -0.10205, 0.39867),(0.01120, -0.05624, 0.44117),(0.07616, -0.10133, 0.39302),(0.09097, -0.09154, 0.38544),(0.09858, -0.07714, 0.38625),
25.35425,(NaN, NaN),(979.0, 527.0),,,,,,,,,,,,,,,,,,,(0.07020, -0.05534, 0.36210),(0.04008, -0.10151, 0.39866),(0.01100, -0.05598, 0.44108),(0.07619, -0.10076, 0.39312),(0.09101, -0.09093, 0.38554),(0.09857, -0.07652, 0.38639),
