time,gaze,,touch,,button_pos,,,l_palm,,,l_thumb,,,l_index,,,l_middle,,,l_ring,,,l_pinky,,,r_palm,,,r_thumb,,,r_index,,,r_middle,,,r_ring,,,r_pinky,,
4.45611763000488,NaN, NaN,NaN, NaN,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15993, -0.04088, 0.29358,0.12220, -0.05954, 0.34085,0.11939, -0.03854, 0.38049,0.16602, -0.07248, 0.30232,0.17962, -0.06685, 0.29820,0.19154, -0.05848, 0.30225
4.46519756317139,NaN, NaN,NaN, NaN,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15993, -0.04088, 0.29358,0.12220, -0.05954, 0.34085,0.11939, -0.03854, 0.38049,0.16602, -0.07248, 0.30232,0.17962, -0.06685, 0.29820,0.19154, -0.05848, 0.30225
4.47486114501953,NaN, NaN,NaN, NaN,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16160, -0.04380, 0.29396,0.12528, -0.06275, 0.34169,0.12031, -0.03945, 0.38103,0.16745, -0.07561, 0.30284,0.18113, -0.06999, 0.29865,0.19308, -0.06168, 0.30275
4.48377323150635,NaN, NaN,NaN, NaN,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16160, -0.04380, 0.29396,0.12528, -0.06275, 0.34169,0.12031, -0.03945, 0.38103,0.16745, -0.07561, 0.30284,0.18113, -0.06999, 0.29865,0.19308, -0.06168, 0.30275
4.493408203125,NaN, NaN,NaN, NaN,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16291, -0.04673, 0.29482,0.12789, -0.06597, 0.34286,0.12105, -0.04102, 0.38197,0.16827, -0.07880, 0.30360,0.18206, -0.07327, 0.29942,0.19411, -0.06509, 0.30361
4.5029239654541,NaN, NaN,NaN, NaN,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16291, -0.04673, 0.29482,0.12789, -0.06597, 0.34286,0.12105, -0.04102, 0.38197,0.16827, -0.07880, 0.30360,0.18206, -0.07327, 0.29942,0.19411, -0.06509, 0.30361
4.51203441619873,NaN, NaN,NaN, NaN,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16393, -0.04953, 0.29633,0.13027, -0.06920, 0.34465,0.12189, -0.04321, 0.38362,0.16890, -0.08181, 0.30489,0.18276, -0.07632, 0.30075,0.19492, -0.06824, 0.30498
4.52089977264404,NaN, NaN,NaN, NaN,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16393, -0.04953, 0.29633,0.13027, -0.06920, 0.34465,0.12189, -0.04321, 0.38362,0.16890, -0.08181, 0.30489,0.18276, -0.07632, 0.30075,0.19492, -0.06824, 0.30498
4.53061199188232,NaN, NaN,NaN, NaN,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16393, -0.04953, 0.29633,0.13027, -0.06920, 0.34465,0.12189, -0.04321, 0.38362,0.16890, -0.08181, 0.30489,0.18276, -0.07632, 0.30075,0.19492, -0.06824, 0.30498
4.54087448120117,NaN, NaN,NaN, NaN,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16513, -0.05383, 0.29985,0.13363, -0.07552, 0.34816,0.12344, -0.04961, 0.38772,0.17020, -0.08636, 0.30719,0.18403, -0.08060, 0.30316,0.19623, -0.07254, 0.30754
4.54923439025879,NaN, NaN,0.10410, -0.10247,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16513, -0.05383, 0.29985,0.13363, -0.07552, 0.34816,0.12344, -0.04961, 0.38772,0.17020, -0.08636, 0.30719,0.18403, -0.08060, 0.30316,0.19623, -0.07254, 0.30754
4.55886459350586,NaN, NaN,0.10410, -0.10247,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16488, -0.05565, 0.30204,0.13511, -0.07870, 0.35045,0.12312, -0.05221, 0.39018,0.17017, -0.08836, 0.30883,0.18395, -0.08236, 0.30485,0.19614, -0.07419, 0.30926
4.56779384613037,NaN, NaN,0.10410, -0.10247,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16488, -0.05565, 0.30204,0.13511, -0.07870, 0.35045,0.12312, -0.05221, 0.39018,0.17017, -0.08836, 0.30883,0.18395, -0.08236, 0.30485,0.19614, -0.07419, 0.30926
4.57830715179443,NaN, NaN,0.10410, -0.10247,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16331, -0.05645, 0.30213,0.13575, -0.08017, 0.35099,0.12040, -0.05169, 0.39014,0.16886, -0.08915, 0.30888,0.18260, -0.08304, 0.30504,0.19472, -0.07458, 0.30944
4.58639144897461,NaN, NaN,0.10410, -0.10247,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16331, -0.05645, 0.30213,0.13575, -0.08017, 0.35099,0.12040, -0.05169, 0.39014,0.16886, -0.08915, 0.30888,0.18260, -0.08304, 0.30504,0.19472, -0.07458, 0.30944
4.59624195098877,NaN, NaN,0.10370, -0.10248,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16169, -0.05692, 0.30210,0.13551, -0.08066, 0.35147,0.11819, -0.05096, 0.39001,0.16769, -0.08955, 0.30928,0.18134, -0.08327, 0.30542,0.19335, -0.07445, 0.30967
4.60487747192383,NaN, NaN,0.10370, -0.10248,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16169, -0.05692, 0.30210,0.13551, -0.08066, 0.35147,0.11819, -0.05096, 0.39001,0.16769, -0.08955, 0.30928,0.18134, -0.08327, 0.30542,0.19335, -0.07445, 0.30967
4.61482810974121,NaN, NaN,0.10370, -0.10248,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15984, -0.05643, 0.30108,0.13441, -0.07958, 0.35111,0.11709, -0.04928, 0.38925,0.16631, -0.08896, 0.30916,0.17985, -0.08255, 0.30505,0.19178, -0.07335, 0.30895
4.62446212768555,NaN, NaN,0.10370, -0.10248,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15984, -0.05643, 0.30108,0.13441, -0.07958, 0.35111,0.11709, -0.04928, 0.38925,0.16631, -0.08896, 0.30916,0.17985, -0.08255, 0.30505,0.19178, -0.07335, 0.30895
4.63562107086182,NaN, NaN,0.10370, -0.10248,0.10600, -0.10600, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15784, -0.05446, 0.29948,0.13196, -0.07691, 0.34966,0.11452, -0.04602, 0.38722,0.16433, -0.08696, 0.30864,0.17789, -0.08049, 0.30445,0.18976, -0.07105, 0.30816
4.64311408996582,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15784, -0.05446, 0.29948,0.13196, -0.07691, 0.34966,0.11452, -0.04602, 0.38722,0.16433, -0.08696, 0.30864,0.17789, -0.08049, 0.30445,0.18976, -0.07105, 0.30816
4.6532621383667,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15645, -0.05204, 0.29803,0.12928, -0.07346, 0.34803,0.11182, -0.04171, 0.38489,0.16223, -0.08463, 0.30815,0.17597, -0.07834, 0.30402,0.18794, -0.06896, 0.30773
4.66159343719482,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15645, -0.05204, 0.29803,0.12928, -0.07346, 0.34803,0.11182, -0.04171, 0.38489,0.16223, -0.08463, 0.30815,0.17597, -0.07834, 0.30402,0.18794, -0.06896, 0.30773
4.67113780975342,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15502, -0.04925, 0.29651,0.12697, -0.06937, 0.34672,0.10971, -0.03639, 0.38260,0.16071, -0.08162, 0.30775,0.17449, -0.07538, 0.30353,0.18641, -0.06588, 0.30711
4.68102645874023,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15502, -0.04925, 0.29651,0.12697, -0.06937, 0.34672,0.10971, -0.03639, 0.38260,0.16071, -0.08162, 0.30775,0.17449, -0.07538, 0.30353,0.18641, -0.06588, 0.30711
4.69063758850098,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15502, -0.04925, 0.29651,0.12697, -0.06937, 0.34672,0.10971, -0.03639, 0.38260,0.16071, -0.08162, 0.30775,0.17449, -0.07538, 0.30353,0.18641, -0.06588, 0.30711
4.69936847686768,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15310, -0.04359, 0.29512,0.12287, -0.06218, 0.34504,0.10681, -0.02912, 0.38010,0.15855, -0.07571, 0.30735,0.17240, -0.06956, 0.30308,0.18427, -0.06013, 0.30669
4.70882797241211,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15310, -0.04359, 0.29512,0.12287, -0.06218, 0.34504,0.10681, -0.02912, 0.38010,0.15855, -0.07571, 0.30735,0.17240, -0.06956, 0.30308,0.18427, -0.06013, 0.30669
4.71794319152832,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15161, -0.03988, 0.29508,0.12007, -0.05744, 0.34477,0.10555, -0.02568, 0.37974,0.15683, -0.07188, 0.30768,0.17072, -0.06589, 0.30338,0.18261, -0.05657, 0.30699
4.72791385650635,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15161, -0.03988, 0.29508,0.12007, -0.05744, 0.34477,0.10555, -0.02568, 0.37974,0.15683, -0.07188, 0.30768,0.17072, -0.06589, 0.30338,0.18261, -0.05657, 0.30699
4.73624706268311,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15008, -0.03651, 0.29556,0.11683, -0.05336, 0.34481,0.10453, -0.02277, 0.38015,0.15503, -0.06841, 0.30818,0.16895, -0.06263, 0.30394,0.18090, -0.05351, 0.30760
4.74577331542969,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15008, -0.03651, 0.29556,0.11683, -0.05336, 0.34481,0.10453, -0.02277, 0.38015,0.15503, -0.06841, 0.30818,0.16895, -0.06263, 0.30394,0.18090, -0.05351, 0.30760
4.7546854019165,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14797, -0.03357, 0.29673,0.11197, -0.04983, 0.34486,0.10217, -0.02082, 0.38097,0.15214, -0.06552, 0.30883,0.16618, -0.06010, 0.30489,0.17830, -0.05138, 0.30884
4.76445579528809,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14797, -0.03357, 0.29673,0.11197, -0.04983, 0.34486,0.10217, -0.02082, 0.38097,0.15214, -0.06552, 0.30883,0.16618, -0.06010, 0.30489,0.17830, -0.05138, 0.30884
4.77416229248047,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14492, -0.03116, 0.29853,0.10587, -0.04658, 0.34530,0.09884, -0.02054, 0.38224,0.14824, -0.06308, 0.30982,0.16239, -0.05810, 0.30633,0.17460, -0.04981, 0.31058
4.78312110900879,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14492, -0.03116, 0.29853,0.10587, -0.04658, 0.34530,0.09884, -0.02054, 0.38224,0.14824, -0.06308, 0.30982,0.16239, -0.05810, 0.30633,0.17460, -0.04981, 0.31058
4.79303550720215,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14162, -0.02940, 0.30056,0.10021, -0.04381, 0.34640,0.09591, -0.02073, 0.38397,0.14443, -0.06118, 0.31112,0.15858, -0.05658, 0.30798,0.17050, -0.04855, 0.31222
4.80285835266113,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14162, -0.02940, 0.30056,0.10021, -0.04381, 0.34640,0.09591, -0.02073, 0.38397,0.14443, -0.06118, 0.31112,0.15858, -0.05658, 0.30798,0.17050, -0.04855, 0.31222
4.81178760528564,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13846, -0.02768, 0.30268,0.09497, -0.04090, 0.34774,0.09297, -0.02009, 0.38571,0.14019, -0.05946, 0.31267,0.15477, -0.05522, 0.31000,0.16633, -0.04734, 0.31410
4.82131004333496,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13846, -0.02768, 0.30268,0.09497, -0.04090, 0.34774,0.09297, -0.02009, 0.38571,0.14019, -0.05946, 0.31267,0.15477, -0.05522, 0.31000,0.16633, -0.04734, 0.31410
4.83054542541504,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13846, -0.02768, 0.30268,0.09497, -0.04090, 0.34774,0.09297, -0.02009, 0.38571,0.14019, -0.05946, 0.31267,0.15477, -0.05522, 0.31000,0.16633, -0.04734, 0.31410
4.84047508239746,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13294, -0.02600, 0.30613,0.08665, -0.03976, 0.35051,0.08735, -0.02015, 0.38860,0.13285, -0.05790, 0.31510,0.14805, -0.05404, 0.31311,0.15970, -0.04617, 0.31718
4.84933280944824,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13294, -0.02600, 0.30613,0.08665, -0.03976, 0.35051,0.08735, -0.02015, 0.38860,0.13285, -0.05790, 0.31510,0.14805, -0.05404, 0.31311,0.15970, -0.04617, 0.31718
4.8593692779541,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12905, -0.02515, 0.30821,0.08158, -0.03980, 0.35250,0.08349, -0.02024, 0.39038,0.12870, -0.05696, 0.31694,0.14409, -0.05318, 0.31518,0.15564, -0.04512, 0.31908
4.8690185546875,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12905, -0.02515, 0.30821,0.08158, -0.03980, 0.35250,0.08349, -0.02024, 0.39038,0.12870, -0.05696, 0.31694,0.14409, -0.05318, 0.31518,0.15564, -0.04512, 0.31908
4.87861347198486,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12542, -0.02399, 0.30995,0.07751, -0.03975, 0.35447,0.07966, -0.01920, 0.39188,0.12549, -0.05561, 0.31888,0.14078, -0.05181, 0.31720,0.15201, -0.04342, 0.32083
4.88718509674072,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12542, -0.02399, 0.30995,0.07751, -0.03975, 0.35447,0.07966, -0.01920, 0.39188,0.12549, -0.05561, 0.31888,0.14078, -0.05181, 0.31720,0.15201, -0.04342, 0.32083
4.89739513397217,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12161, -0.02289, 0.31190,0.07360, -0.03937, 0.35707,0.07614, -0.01757, 0.39370,0.12192, -0.05458, 0.32134,0.13722, -0.05077, 0.31959,0.14811, -0.04217, 0.32278
4.90727043151855,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12161, -0.02289, 0.31190,0.07360, -0.03937, 0.35707,0.07614, -0.01757, 0.39370,0.12192, -0.05458, 0.32134,0.13722, -0.05077, 0.31959,0.14811, -0.04217, 0.32278
4.91623592376709,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11826, -0.02138, 0.31369,0.07090, -0.03885, 0.35978,0.07307, -0.01529, 0.39546,0.11899, -0.05321, 0.32361,0.13421, -0.04929, 0.32176,0.14476, -0.04063, 0.32470
4.92573070526123,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11826, -0.02138, 0.31369,0.07090, -0.03885, 0.35978,0.07307, -0.01529, 0.39546,0.11899, -0.05321, 0.32361,0.13421, -0.04929, 0.32176,0.14476, -0.04063, 0.32470
4.93552875518799,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11533, -0.01943, 0.31544,0.06901, -0.03763, 0.36240,0.07011, -0.01250, 0.39721,0.11631, -0.05135, 0.32569,0.13142, -0.04736, 0.32379,0.14183, -0.03858, 0.32653
4.94431209564209,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11533, -0.01943, 0.31544,0.06901, -0.03763, 0.36240,0.07011, -0.01250, 0.39721,0.11631, -0.05135, 0.32569,0.13142, -0.04736, 0.32379,0.14183, -0.03858, 0.32653
4.95321941375732,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11302, -0.01753, 0.31706,0.06762, -0.03606, 0.36458,0.06751, -0.01025, 0.39858,0.11389, -0.04959, 0.32750,0.12902, -0.04560, 0.32561,0.13932, -0.03678, 0.32826
4.96302032470703,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11302, -0.01753, 0.31706,0.06762, -0.03606, 0.36458,0.06751, -0.01025, 0.39858,0.11389, -0.04959, 0.32750,0.12902, -0.04560, 0.32561,0.13932, -0.03678, 0.32826
4.97201347351074,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11089, -0.01565, 0.31880,0.06666, -0.03444, 0.36699,0.06518, -0.00793, 0.40017,0.11169, -0.04787, 0.32958,0.12686, -0.04379, 0.32760,0.13704, -0.03489, 0.33011
4.98173522949219,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11089, -0.01565, 0.31880,0.06666, -0.03444, 0.36699,0.06518, -0.00793, 0.40017,0.11169, -0.04787, 0.32958,0.12686, -0.04379, 0.32760,0.13704, -0.03489, 0.33011
4.99165821075439,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10894, -0.01415, 0.32077,0.06609, -0.03314, 0.36976,0.06344, -0.00581, 0.40232,0.10991, -0.04655, 0.33202,0.12498, -0.04232, 0.32977,0.13509, -0.03332, 0.33208
5.00164031982422,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10894, -0.01415, 0.32077,0.06609, -0.03314, 0.36976,0.06344, -0.00581, 0.40232,0.10991, -0.04655, 0.33202,0.12498, -0.04232, 0.32977,0.13509, -0.03332, 0.33208
5.01033401489258,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10894, -0.01415, 0.32077,0.06609, -0.03314, 0.36976,0.06344, -0.00581, 0.40232,0.10991, -0.04655, 0.33202,0.12498, -0.04232, 0.32977,0.13509, -0.03332, 0.33208
5.01932811737061,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10715, -0.01237, 0.32389,0.06619, -0.03166, 0.37376,0.06269, -0.00433, 0.40591,0.10850, -0.04511, 0.33564,0.12329, -0.04066, 0.33279,0.13335, -0.03159, 0.33489
5.02898025512695,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10715, -0.01237, 0.32389,0.06619, -0.03166, 0.37376,0.06269, -0.00433, 0.40591,0.10850, -0.04511, 0.33564,0.12329, -0.04066, 0.33279,0.13335, -0.03159, 0.33489
5.03806591033936,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10657, -0.01126, 0.32624,0.06703, -0.03083, 0.37673,0.06368, -0.00421, 0.40885,0.10838, -0.04433, 0.33838,0.12287, -0.03964, 0.33479,0.13293, -0.03054, 0.33674
5.04793167114258,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10657, -0.01126, 0.32624,0.06703, -0.03083, 0.37673,0.06368, -0.00421, 0.40885,0.10838, -0.04433, 0.33838,0.12287, -0.03964, 0.33479,0.13293, -0.03054, 0.33674
